region_code,weather_param,year, key, value
Scotland,Sunshine,1945,June,155.4
Scotland,Sunshine,1945,July,123.5
Scotland,Sunshine,1945,Aug,153.3
Scotland,Sunshine,1945,Sep,91.8
Scotland,Sunshine,1945,Oct,83.6
Scotland,Sunshine,1945,Nov,40.7
Scotland,Sunshine,1945,Dec,25.5
Scotland,Sunshine,1945,Win,124.8
Scotland,Sunshine,1946,Jan,38.4
Scotland,Sunshine,1946,Feb,71.0
Scotland,Sunshine,1946,March,87.2
Scotland,Sunshine,1946,Apr,144.1
Scotland,Sunshine,1946,May,228.3
Scotland,Sunshine,1946,June,141.3
Scotland,Sunshine,1946,July,113.0
Scotland,Sunshine,1946,Aug,132.9
Scotland,Sunshine,1946,Sep,85.0
Scotland,Sunshine,1946,Oct,81.5
Scotland,Sunshine,1946,Nov,36.9
Scotland,Sunshine,1946,Dec,34.4
Scotland,Sunshine,1946,Win,134.9
Scotland,Sunshine,1947,Jan,36.8
Scotland,Sunshine,1947,Feb,66.2
Scotland,Sunshine,1947,March,97.3
Scotland,Sunshine,1947,Apr,106.5
Scotland,Sunshine,1947,May,150.1
Scotland,Sunshine,1947,June,115.9
Scotland,Sunshine,1947,July,143.3
Scotland,Sunshine,1947,Aug,239.3
Scotland,Sunshine,1947,Sep,92.9
Scotland,Sunshine,1947,Oct,73.5
Scotland,Sunshine,1947,Nov,59.6
Scotland,Sunshine,1947,Dec,20.8
Scotland,Sunshine,1947,Win,137.4
Scotland,Sunshine,1948,Jan,27.7
Scotland,Sunshine,1948,Feb,58.2
Scotland,Sunshine,1948,March,119.1
Scotland,Sunshine,1948,Apr,142.5
Scotland,Sunshine,1948,May,221.6
Scotland,Sunshine,1948,June,134.9
Scotland,Sunshine,1948,July,152.3
Scotland,Sunshine,1948,Aug,80.9
Scotland,Sunshine,1948,Sep,103.9
Scotland,Sunshine,1948,Oct,82.0
Scotland,Sunshine,1948,Nov,50.7
Scotland,Sunshine,1948,Dec,34.5
Scotland,Sunshine,1948,Win,106.7
Scotland,Sunshine,1949,Jan,30.7
Scotland,Sunshine,1949,Feb,71.2
Scotland,Sunshine,1949,March,109.7
Scotland,Sunshine,1949,Apr,127.9
Scotland,Sunshine,1949,May,181.1
Scotland,Sunshine,1949,June,234.3
Scotland,Sunshine,1949,July,144.6
Scotland,Sunshine,1949,Aug,119.0
Scotland,Sunshine,1949,Sep,120.7
Scotland,Sunshine,1949,Oct,62.9
Scotland,Sunshine,1949,Nov,44.4
Scotland,Sunshine,1949,Dec,25.4
Scotland,Sunshine,1949,Win,136.4
Scotland,Sunshine,1950,Jan,35.1
Scotland,Sunshine,1950,Feb,76.9
Scotland,Sunshine,1950,March,94.8
Scotland,Sunshine,1950,Apr,127.5
Scotland,Sunshine,1950,May,176.8
Scotland,Sunshine,1950,June,165.5
Scotland,Sunshine,1950,July,154.9
Scotland,Sunshine,1950,Aug,145.3
Scotland,Sunshine,1950,Sep,90.7
Scotland,Sunshine,1950,Oct,79.4
Scotland,Sunshine,1950,Nov,55.1
Scotland,Sunshine,1950,Dec,30.4
Scotland,Sunshine,1950,Win,137.4
Scotland,Sunshine,1951,Jan,37.7
Scotland,Sunshine,1951,Feb,54.6
Scotland,Sunshine,1951,March,82.4
Scotland,Sunshine,1951,Apr,150.4
Scotland,Sunshine,1951,May,206.9
Scotland,Sunshine,1951,June,189.9
Scotland,Sunshine,1951,July,130.8
Scotland,Sunshine,1951,Aug,111.9
Scotland,Sunshine,1951,Sep,113.9
Scotland,Sunshine,1951,Oct,80.6
Scotland,Sunshine,1951,Nov,35.2
Scotland,Sunshine,1951,Dec,34.3
Scotland,Sunshine,1951,Win,122.7
Scotland,Sunshine,1952,Jan,43.9
Scotland,Sunshine,1952,Feb,63.8
Scotland,Sunshine,1952,March,98.6
Scotland,Sunshine,1952,Apr,153.9
Scotland,Sunshine,1952,May,162.1
Scotland,Sunshine,1952,June,136.5
Scotland,Sunshine,1952,July,161.6
Scotland,Sunshine,1952,Aug,110.7
Scotland,Sunshine,1952,Sep,96.9
Scotland,Sunshine,1952,Oct,86.7
Scotland,Sunshine,1952,Nov,57.1
Scotland,Sunshine,1952,Dec,30.0
Scotland,Sunshine,1952,Win,142.0
Scotland,Sunshine,1953,Jan,35.0
Scotland,Sunshine,1953,Feb,62.7
Scotland,Sunshine,1953,March,129.4
Scotland,Sunshine,1953,Apr,148.7
Scotland,Sunshine,1953,May,167.5
Scotland,Sunshine,1953,June,153.5
Scotland,Sunshine,1953,July,100.3
Scotland,Sunshine,1953,Aug,128.6
Scotland,Sunshine,1953,Sep,92.8
Scotland,Sunshine,1953,Oct,70.0
Scotland,Sunshine,1953,Nov,37.3
Scotland,Sunshine,1953,Dec,36.3
Scotland,Sunshine,1953,Win,127.6
Scotland,Sunshine,1954,Jan,34.7
Scotland,Sunshine,1954,Feb,52.5
Scotland,Sunshine,1954,March,105.0
Scotland,Sunshine,1954,Apr,175.8
Scotland,Sunshine,1954,May,150.5
Scotland,Sunshine,1954,June,136.1
Scotland,Sunshine,1954,July,108.3
Scotland,Sunshine,1954,Aug,100.6
Scotland,Sunshine,1954,Sep,108.6
Scotland,Sunshine,1954,Oct,67.5
Scotland,Sunshine,1954,Nov,41.9
Scotland,Sunshine,1954,Dec,22.0
Scotland,Sunshine,1954,Win,123.4
Scotland,Sunshine,1955,Jan,37.1
Scotland,Sunshine,1955,Feb,79.6
Scotland,Sunshine,1955,March,113.8
Scotland,Sunshine,1955,Apr,165.9
Scotland,Sunshine,1955,May,209.5
Scotland,Sunshine,1955,June,174.5
Scotland,Sunshine,1955,July,239.8
Scotland,Sunshine,1955,Aug,163.1
Scotland,Sunshine,1955,Sep,118.5
Scotland,Sunshine,1955,Oct,73.5
Scotland,Sunshine,1955,Nov,48.0
Scotland,Sunshine,1955,Dec,33.0
Scotland,Sunshine,1955,Win,138.6
Scotland,Sunshine,1956,Jan,38.9
Scotland,Sunshine,1956,Feb,54.8
Scotland,Sunshine,1956,March,119.3
Scotland,Sunshine,1956,Apr,166.6
Scotland,Sunshine,1956,May,170.4
Scotland,Sunshine,1956,June,174.4
Scotland,Sunshine,1956,July,146.4
Scotland,Sunshine,1956,Aug,120.2
Scotland,Sunshine,1956,Sep,82.8
Scotland,Sunshine,1956,Oct,84.2
Scotland,Sunshine,1956,Nov,39.7
Scotland,Sunshine,1956,Dec,17.3
Scotland,Sunshine,1956,Win,126.6
Scotland,Sunshine,1957,Jan,38.8
Scotland,Sunshine,1957,Feb,74.0
Scotland,Sunshine,1957,March,61.9
Scotland,Sunshine,1957,Apr,162.6
Scotland,Sunshine,1957,May,182.6
Scotland,Sunshine,1957,June,227.0
Scotland,Sunshine,1957,July,100.2
Scotland,Sunshine,1957,Aug,114.3
Scotland,Sunshine,1957,Sep,104.2
Scotland,Sunshine,1957,Oct,58.1
Scotland,Sunshine,1957,Nov,35.0
Scotland,Sunshine,1957,Dec,38.9
Scotland,Sunshine,1957,Win,130.0
Scotland,Sunshine,1958,Jan,36.1
Scotland,Sunshine,1958,Feb,46.1
Scotland,Sunshine,1958,March,99.6
Scotland,Sunshine,1958,Apr,129.0
Scotland,Sunshine,1958,May,180.4
Scotland,Sunshine,1958,June,123.4
Scotland,Sunshine,1958,July,152.3
Scotland,Sunshine,1958,Aug,108.8
Scotland,Sunshine,1958,Sep,116.3
Scotland,Sunshine,1958,Oct,77.4
Scotland,Sunshine,1958,Nov,44.0
Scotland,Sunshine,1958,Dec,29.6
Scotland,Sunshine,1958,Win,121.0
Scotland,Sunshine,1959,Jan,57.2
Scotland,Sunshine,1959,Feb,65.5
Scotland,Sunshine,1959,March,93.6
Scotland,Sunshine,1959,Apr,118.7
Scotland,Sunshine,1959,May,199.6
Scotland,Sunshine,1959,June,175.0
Scotland,Sunshine,1959,July,128.0
Scotland,Sunshine,1959,Aug,129.3
Scotland,Sunshine,1959,Sep,141.6
Scotland,Sunshine,1959,Oct,98.3
Scotland,Sunshine,1959,Nov,43.7
Scotland,Sunshine,1959,Dec,20.0
Scotland,Sunshine,1959,Win,152.4
Scotland,Sunshine,1960,Jan,38.7
Scotland,Sunshine,1960,Feb,90.2
Scotland,Sunshine,1960,March,83.2
Scotland,Sunshine,1960,Apr,123.7
Scotland,Sunshine,1960,May,183.1
Scotland,Sunshine,1960,June,199.9
Scotland,Sunshine,1960,July,129.0
Scotland,Sunshine,1960,Aug,131.9
Scotland,Sunshine,1960,Sep,126.2
Scotland,Sunshine,1960,Oct,51.8
Scotland,Sunshine,1960,Nov,53.0
Scotland,Sunshine,1960,Dec,38.5
Scotland,Sunshine,1960,Win,148.9
Scotland,Sunshine,1961,Jan,36.4
Scotland,Sunshine,1961,Feb,62.0
Scotland,Sunshine,1961,March,84.4
Scotland,Sunshine,1961,Apr,109.3
Scotland,Sunshine,1961,May,176.7
Scotland,Sunshine,1961,June,137.0
Scotland,Sunshine,1961,July,96.0
Scotland,Sunshine,1961,Aug,124.2
Scotland,Sunshine,1961,Sep,99.1
Scotland,Sunshine,1961,Oct,76.8
Scotland,Sunshine,1961,Nov,51.2
Scotland,Sunshine,1961,Dec,33.0
Scotland,Sunshine,1961,Win,136.9
Scotland,Sunshine,1962,Jan,38.1
Scotland,Sunshine,1962,Feb,65.4
Scotland,Sunshine,1962,March,99.3
Scotland,Sunshine,1962,Apr,188.1
Scotland,Sunshine,1962,May,155.2
Scotland,Sunshine,1962,June,159.1
Scotland,Sunshine,1962,July,137.5
Scotland,Sunshine,1962,Aug,131.2
Scotland,Sunshine,1962,Sep,68.5
Scotland,Sunshine,1962,Oct,67.8
Scotland,Sunshine,1962,Nov,32.4
Scotland,Sunshine,1962,Dec,28.7
Scotland,Sunshine,1962,Win,136.4
Scotland,Sunshine,1963,Jan,46.8
Scotland,Sunshine,1963,Feb,89.6
Scotland,Sunshine,1963,March,97.7
Scotland,Sunshine,1963,Apr,130.0
Scotland,Sunshine,1963,May,175.9
Scotland,Sunshine,1963,June,156.5
Scotland,Sunshine,1963,July,154.6
Scotland,Sunshine,1963,Aug,86.9
Scotland,Sunshine,1963,Sep,111.4
Scotland,Sunshine,1963,Oct,68.6
Scotland,Sunshine,1963,Nov,37.1
Scotland,Sunshine,1963,Dec,28.4
Scotland,Sunshine,1963,Win,165.0
Scotland,Sunshine,1964,Jan,33.9
Scotland,Sunshine,1964,Feb,65.8
Scotland,Sunshine,1964,March,69.4
Scotland,Sunshine,1964,Apr,108.0
Scotland,Sunshine,1964,May,148.8
Scotland,Sunshine,1964,June,153.0
Scotland,Sunshine,1964,July,131.1
Scotland,Sunshine,1964,Aug,124.5
Scotland,Sunshine,1964,Sep,105.2
Scotland,Sunshine,1964,Oct,70.1
Scotland,Sunshine,1964,Nov,41.0
Scotland,Sunshine,1964,Dec,27.4
Scotland,Sunshine,1964,Win,128.1
Scotland,Sunshine,1965,Jan,44.8
Scotland,Sunshine,1965,Feb,47.1
Scotland,Sunshine,1965,March,102.0
Scotland,Sunshine,1965,Apr,149.1
Scotland,Sunshine,1965,May,121.9
Scotland,Sunshine,1965,June,127.6
Scotland,Sunshine,1965,July,127.8
Scotland,Sunshine,1965,Aug,134.9
Scotland,Sunshine,1965,Sep,67.9
Scotland,Sunshine,1965,Oct,82.6
Scotland,Sunshine,1965,Nov,55.2
Scotland,Sunshine,1965,Dec,28.6
Scotland,Sunshine,1965,Win,119.3
Scotland,Sunshine,1966,Jan,22.9
Scotland,Sunshine,1966,Feb,43.6
Scotland,Sunshine,1966,March,92.7
Scotland,Sunshine,1966,Apr,124.7
Scotland,Sunshine,1966,May,176.8
Scotland,Sunshine,1966,June,99.0
Scotland,Sunshine,1966,July,157.1
Scotland,Sunshine,1966,Aug,138.8
Scotland,Sunshine,1966,Sep,78.6
Scotland,Sunshine,1966,Oct,65.8
Scotland,Sunshine,1966,Nov,45.0
Scotland,Sunshine,1966,Dec,25.1
Scotland,Sunshine,1966,Win,95.1
Scotland,Sunshine,1967,Jan,31.9
Scotland,Sunshine,1967,Feb,55.7
Scotland,Sunshine,1967,March,93.7
Scotland,Sunshine,1967,Apr,134.0
Scotland,Sunshine,1967,May,136.9
Scotland,Sunshine,1967,June,197.9
Scotland,Sunshine,1967,July,115.2
Scotland,Sunshine,1967,Aug,122.3
Scotland,Sunshine,1967,Sep,87.4
Scotland,Sunshine,1967,Oct,82.8
Scotland,Sunshine,1967,Nov,43.0
Scotland,Sunshine,1967,Dec,33.3
Scotland,Sunshine,1967,Win,112.7
Scotland,Sunshine,1968,Jan,27.2
Scotland,Sunshine,1968,Feb,81.8
Scotland,Sunshine,1968,March,80.2
Scotland,Sunshine,1968,Apr,157.6
Scotland,Sunshine,1968,May,138.2
Scotland,Sunshine,1968,June,184.1
Scotland,Sunshine,1968,July,112.8
Scotland,Sunshine,1968,Aug,170.6
Scotland,Sunshine,1968,Sep,89.5
Scotland,Sunshine,1968,Oct,51.8
Scotland,Sunshine,1968,Nov,43.6
Scotland,Sunshine,1968,Dec,23.1
Scotland,Sunshine,1968,Win,142.3
Scotland,Sunshine,1969,Jan,26.2
Scotland,Sunshine,1969,Feb,64.6
Scotland,Sunshine,1969,March,94.7
Scotland,Sunshine,1969,Apr,156.0
Scotland,Sunshine,1969,May,119.7
Scotland,Sunshine,1969,June,195.7
Scotland,Sunshine,1969,July,148.5
Scotland,Sunshine,1969,Aug,145.4
Scotland,Sunshine,1969,Sep,98.7
Scotland,Sunshine,1969,Oct,69.2
Scotland,Sunshine,1969,Nov,46.1
Scotland,Sunshine,1969,Dec,25.1
Scotland,Sunshine,1969,Win,114.0
Scotland,Sunshine,1970,Jan,23.7
Scotland,Sunshine,1970,Feb,87.9
Scotland,Sunshine,1970,March,112.3
Scotland,Sunshine,1970,Apr,137.7
Scotland,Sunshine,1970,May,124.0
Scotland,Sunshine,1970,June,220.6
Scotland,Sunshine,1970,July,98.6
Scotland,Sunshine,1970,Aug,130.6
Scotland,Sunshine,1970,Sep,83.4
Scotland,Sunshine,1970,Oct,64.9
Scotland,Sunshine,1970,Nov,42.5
Scotland,Sunshine,1970,Dec,29.9
Scotland,Sunshine,1970,Win,136.7
Scotland,Sunshine,1971,Jan,21.2
Scotland,Sunshine,1971,Feb,51.4
Scotland,Sunshine,1971,March,80.0
Scotland,Sunshine,1971,Apr,128.8
Scotland,Sunshine,1971,May,191.4
Scotland,Sunshine,1971,June,146.4
Scotland,Sunshine,1971,July,175.5
Scotland,Sunshine,1971,Aug,123.6
Scotland,Sunshine,1971,Sep,124.3
Scotland,Sunshine,1971,Oct,91.2
Scotland,Sunshine,1971,Nov,40.1
Scotland,Sunshine,1971,Dec,19.9
Scotland,Sunshine,1971,Win,102.5
Scotland,Sunshine,1972,Jan,28.8
Scotland,Sunshine,1972,Feb,46.9
Scotland,Sunshine,1972,March,100.5
Scotland,Sunshine,1972,Apr,132.5
Scotland,Sunshine,1972,May,128.9
Scotland,Sunshine,1972,June,148.1
Scotland,Sunshine,1972,July,178.8
Scotland,Sunshine,1972,Aug,133.8
Scotland,Sunshine,1972,Sep,114.5
Scotland,Sunshine,1972,Oct,91.2
Scotland,Sunshine,1972,Nov,44.1
Scotland,Sunshine,1972,Dec,27.4
Scotland,Sunshine,1972,Win,95.6
Scotland,Sunshine,1973,Jan,27.6
Scotland,Sunshine,1973,Feb,70.6
Scotland,Sunshine,1973,March,112.7
Scotland,Sunshine,1973,Apr,133.9
Scotland,Sunshine,1973,May,141.3
Scotland,Sunshine,1973,June,139.4
Scotland,Sunshine,1973,July,132.8
Scotland,Sunshine,1973,Aug,146.6
Scotland,Sunshine,1973,Sep,100.5
Scotland,Sunshine,1973,Oct,87.9
Scotland,Sunshine,1973,Nov,47.5
Scotland,Sunshine,1973,Dec,24.4
Scotland,Sunshine,1973,Win,125.6
Scotland,Sunshine,1974,Jan,27.7
Scotland,Sunshine,1974,Feb,44.2
Scotland,Sunshine,1974,March,98.6
Scotland,Sunshine,1974,Apr,185.7
Scotland,Sunshine,1974,May,157.9
Scotland,Sunshine,1974,June,185.4
Scotland,Sunshine,1974,July,136.4
Scotland,Sunshine,1974,Aug,131.9
Scotland,Sunshine,1974,Sep,106.0
Scotland,Sunshine,1974,Oct,64.4
Scotland,Sunshine,1974,Nov,43.8
Scotland,Sunshine,1974,Dec,24.4
Scotland,Sunshine,1974,Win,96.4
Scotland,Sunshine,1975,Jan,28.1
Scotland,Sunshine,1975,Feb,80.9
Scotland,Sunshine,1975,March,106.0
Scotland,Sunshine,1975,Apr,110.3
Scotland,Sunshine,1975,May,218.3
Scotland,Sunshine,1975,June,206.5
Scotland,Sunshine,1975,July,143.1
Scotland,Sunshine,1975,Aug,159.2
Scotland,Sunshine,1975,Sep,96.4
Scotland,Sunshine,1975,Oct,76.1
Scotland,Sunshine,1975,Nov,46.3
Scotland,Sunshine,1975,Dec,26.9
Scotland,Sunshine,1975,Win,133.4
Scotland,Sunshine,1976,Jan,29.1
Scotland,Sunshine,1976,Feb,47.7
Scotland,Sunshine,1976,March,89.5
Scotland,Sunshine,1976,Apr,120.8
Scotland,Sunshine,1976,May,127.3
Scotland,Sunshine,1976,June,139.8
Scotland,Sunshine,1976,July,184.1
Scotland,Sunshine,1976,Aug,217.8
Scotland,Sunshine,1976,Sep,81.6
Scotland,Sunshine,1976,Oct,65.3
Scotland,Sunshine,1976,Nov,54.6
Scotland,Sunshine,1976,Dec,33.3
Scotland,Sunshine,1976,Win,103.7
Scotland,Sunshine,1977,Jan,40.2
Scotland,Sunshine,1977,Feb,64.3
Scotland,Sunshine,1977,March,71.7
Scotland,Sunshine,1977,Apr,135.2
Scotland,Sunshine,1977,May,195.4
Scotland,Sunshine,1977,June,180.8
Scotland,Sunshine,1977,July,169.4
Scotland,Sunshine,1977,Aug,167.7
Scotland,Sunshine,1977,Sep,89.9
Scotland,Sunshine,1977,Oct,68.9
Scotland,Sunshine,1977,Nov,47.3
Scotland,Sunshine,1977,Dec,27.6
Scotland,Sunshine,1977,Win,137.9
Scotland,Sunshine,1978,Jan,36.2
Scotland,Sunshine,1978,Feb,65.4
Scotland,Sunshine,1978,March,85.0
Scotland,Sunshine,1978,Apr,107.3
Scotland,Sunshine,1978,May,185.3
Scotland,Sunshine,1978,June,153.8
Scotland,Sunshine,1978,July,126.7
Scotland,Sunshine,1978,Aug,90.3
Scotland,Sunshine,1978,Sep,81.6
Scotland,Sunshine,1978,Oct,68.5
Scotland,Sunshine,1978,Nov,40.7
Scotland,Sunshine,1978,Dec,18.7
Scotland,Sunshine,1978,Win,129.2
Scotland,Sunshine,1979,Jan,35.5
Scotland,Sunshine,1979,Feb,77.2
Scotland,Sunshine,1979,March,94.5
Scotland,Sunshine,1979,Apr,107.5
Scotland,Sunshine,1979,May,152.4
Scotland,Sunshine,1979,June,156.2
Scotland,Sunshine,1979,July,105.5
Scotland,Sunshine,1979,Aug,112.0
Scotland,Sunshine,1979,Sep,116.6
Scotland,Sunshine,1979,Oct,65.1
Scotland,Sunshine,1979,Nov,41.5
Scotland,Sunshine,1979,Dec,27.0
Scotland,Sunshine,1979,Win,131.5
Scotland,Sunshine,1980,Jan,29.0
Scotland,Sunshine,1980,Feb,41.6
Scotland,Sunshine,1980,March,76.7
Scotland,Sunshine,1980,Apr,153.3
Scotland,Sunshine,1980,May,220.0
Scotland,Sunshine,1980,June,120.4
Scotland,Sunshine,1980,July,100.3
Scotland,Sunshine,1980,Aug,99.3
Scotland,Sunshine,1980,Sep,78.7
Scotland,Sunshine,1980,Oct,72.1
Scotland,Sunshine,1980,Nov,36.5
Scotland,Sunshine,1980,Dec,18.2
Scotland,Sunshine,1980,Win,97.6
Scotland,Sunshine,1981,Jan,28.7
Scotland,Sunshine,1981,Feb,67.3
Scotland,Sunshine,1981,March,87.8
Scotland,Sunshine,1981,Apr,178.8
Scotland,Sunshine,1981,May,157.7
Scotland,Sunshine,1981,June,131.0
Scotland,Sunshine,1981,July,116.0
Scotland,Sunshine,1981,Aug,138.6
Scotland,Sunshine,1981,Sep,98.2
Scotland,Sunshine,1981,Oct,86.6
Scotland,Sunshine,1981,Nov,38.9
Scotland,Sunshine,1981,Dec,26.5
Scotland,Sunshine,1981,Win,114.3
Scotland,Sunshine,1982,Jan,29.6
Scotland,Sunshine,1982,Feb,56.7
Scotland,Sunshine,1982,March,106.7
Scotland,Sunshine,1982,Apr,134.3
Scotland,Sunshine,1982,May,193.3
Scotland,Sunshine,1982,June,142.9
Scotland,Sunshine,1982,July,177.4
Scotland,Sunshine,1982,Aug,122.6
Scotland,Sunshine,1982,Sep,88.6
Scotland,Sunshine,1982,Oct,55.8
Scotland,Sunshine,1982,Nov,37.0
Scotland,Sunshine,1982,Dec,24.6
Scotland,Sunshine,1982,Win,112.8
Scotland,Sunshine,1983,Jan,24.4
Scotland,Sunshine,1983,Feb,64.1
Scotland,Sunshine,1983,March,59.6
Scotland,Sunshine,1983,Apr,123.6
Scotland,Sunshine,1983,May,99.3
Scotland,Sunshine,1983,June,148.7
Scotland,Sunshine,1983,July,172.5
Scotland,Sunshine,1983,Aug,149.9
Scotland,Sunshine,1983,Sep,78.3
Scotland,Sunshine,1983,Oct,64.9
Scotland,Sunshine,1983,Nov,38.2
Scotland,Sunshine,1983,Dec,18.6
Scotland,Sunshine,1983,Win,113.1
Scotland,Sunshine,1984,Jan,29.8
Scotland,Sunshine,1984,Feb,43.8
Scotland,Sunshine,1984,March,61.6
Scotland,Sunshine,1984,Apr,173.6
Scotland,Sunshine,1984,May,197.0
Scotland,Sunshine,1984,June,137.2
Scotland,Sunshine,1984,July,166.4
Scotland,Sunshine,1984,Aug,163.6
Scotland,Sunshine,1984,Sep,76.9
Scotland,Sunshine,1984,Oct,70.4
Scotland,Sunshine,1984,Nov,30.0
Scotland,Sunshine,1984,Dec,26.8
Scotland,Sunshine,1984,Win,92.2
Scotland,Sunshine,1985,Jan,38.6
Scotland,Sunshine,1985,Feb,75.7
Scotland,Sunshine,1985,March,94.2
Scotland,Sunshine,1985,Apr,108.0
Scotland,Sunshine,1985,May,155.7
Scotland,Sunshine,1985,June,153.6
Scotland,Sunshine,1985,July,100.4
Scotland,Sunshine,1985,Aug,110.6
Scotland,Sunshine,1985,Sep,79.5
Scotland,Sunshine,1985,Oct,86.4
Scotland,Sunshine,1985,Nov,41.8
Scotland,Sunshine,1985,Dec,21.1
Scotland,Sunshine,1985,Win,141.2
Scotland,Sunshine,1986,Jan,29.0
Scotland,Sunshine,1986,Feb,74.7
Scotland,Sunshine,1986,March,105.9
Scotland,Sunshine,1986,Apr,118.1
Scotland,Sunshine,1986,May,138.9
Scotland,Sunshine,1986,June,185.9
Scotland,Sunshine,1986,July,120.7
Scotland,Sunshine,1986,Aug,124.8
Scotland,Sunshine,1986,Sep,118.1
Scotland,Sunshine,1986,Oct,84.8
Scotland,Sunshine,1986,Nov,40.5
Scotland,Sunshine,1986,Dec,21.5
Scotland,Sunshine,1986,Win,124.8
Scotland,Sunshine,1987,Jan,30.5
Scotland,Sunshine,1987,Feb,57.6
Scotland,Sunshine,1987,March,99.8
Scotland,Sunshine,1987,Apr,113.6
Scotland,Sunshine,1987,May,167.7
Scotland,Sunshine,1987,June,116.1
Scotland,Sunshine,1987,July,107.3
Scotland,Sunshine,1987,Aug,123.8
Scotland,Sunshine,1987,Sep,133.5
Scotland,Sunshine,1987,Oct,75.2
Scotland,Sunshine,1987,Nov,38.2
Scotland,Sunshine,1987,Dec,23.7
Scotland,Sunshine,1987,Win,109.7
Scotland,Sunshine,1988,Jan,34.2
Scotland,Sunshine,1988,Feb,55.3
Scotland,Sunshine,1988,March,86.1
Scotland,Sunshine,1988,Apr,117.4
Scotland,Sunshine,1988,May,185.6
Scotland,Sunshine,1988,June,172.3
Scotland,Sunshine,1988,July,108.1
Scotland,Sunshine,1988,Aug,113.9
Scotland,Sunshine,1988,Sep,103.3
Scotland,Sunshine,1988,Oct,63.9
Scotland,Sunshine,1988,Nov,55.1
Scotland,Sunshine,1988,Dec,21.0
Scotland,Sunshine,1988,Win,113.2
Scotland,Sunshine,1989,Jan,32.3
Scotland,Sunshine,1989,Feb,66.7
Scotland,Sunshine,1989,March,97.6
Scotland,Sunshine,1989,Apr,123.9
Scotland,Sunshine,1989,May,200.1
Scotland,Sunshine,1989,June,173.1
Scotland,Sunshine,1989,July,213.3
Scotland,Sunshine,1989,Aug,121.0
Scotland,Sunshine,1989,Sep,101.9
Scotland,Sunshine,1989,Oct,66.3
Scotland,Sunshine,1989,Nov,60.6
Scotland,Sunshine,1989,Dec,28.8
Scotland,Sunshine,1989,Win,120.0
Scotland,Sunshine,1990,Jan,29.9
Scotland,Sunshine,1990,Feb,52.7
Scotland,Sunshine,1990,March,77.9
Scotland,Sunshine,1990,Apr,156.1
Scotland,Sunshine,1990,May,188.1
Scotland,Sunshine,1990,June,116.4
Scotland,Sunshine,1990,July,198.7
Scotland,Sunshine,1990,Aug,115.0
Scotland,Sunshine,1990,Sep,95.0
Scotland,Sunshine,1990,Oct,64.8
Scotland,Sunshine,1990,Nov,46.5
Scotland,Sunshine,1990,Dec,21.7
Scotland,Sunshine,1990,Win,111.3
Scotland,Sunshine,1991,Jan,41.2
Scotland,Sunshine,1991,Feb,59.8
Scotland,Sunshine,1991,March,73.7
Scotland,Sunshine,1991,Apr,144.5
Scotland,Sunshine,1991,May,152.5
Scotland,Sunshine,1991,June,129.7
Scotland,Sunshine,1991,July,137.1
Scotland,Sunshine,1991,Aug,141.3
Scotland,Sunshine,1991,Sep,134.9
Scotland,Sunshine,1991,Oct,60.1
Scotland,Sunshine,1991,Nov,38.5
Scotland,Sunshine,1991,Dec,20.0
Scotland,Sunshine,1991,Win,122.7
Scotland,Sunshine,1992,Jan,38.1
Scotland,Sunshine,1992,Feb,51.4
Scotland,Sunshine,1992,March,63.8
Scotland,Sunshine,1992,Apr,89.9
Scotland,Sunshine,1992,May,216.0
Scotland,Sunshine,1992,June,168.8
Scotland,Sunshine,1992,July,114.1
Scotland,Sunshine,1992,Aug,131.8
Scotland,Sunshine,1992,Sep,83.4
Scotland,Sunshine,1992,Oct,71.6
Scotland,Sunshine,1992,Nov,39.3
Scotland,Sunshine,1992,Dec,23.1
Scotland,Sunshine,1992,Win,109.5
Scotland,Sunshine,1993,Jan,23.5
Scotland,Sunshine,1993,Feb,34.8
Scotland,Sunshine,1993,March,95.5
Scotland,Sunshine,1993,Apr,104.4
Scotland,Sunshine,1993,May,141.2
Scotland,Sunshine,1993,June,109.2
Scotland,Sunshine,1993,July,107.4
Scotland,Sunshine,1993,Aug,120.1
Scotland,Sunshine,1993,Sep,105.1
Scotland,Sunshine,1993,Oct,76.1
Scotland,Sunshine,1993,Nov,48.1
Scotland,Sunshine,1993,Dec,23.0
Scotland,Sunshine,1993,Win,81.4
Scotland,Sunshine,1994,Jan,27.6
Scotland,Sunshine,1994,Feb,54.8
Scotland,Sunshine,1994,March,87.5
Scotland,Sunshine,1994,Apr,126.6
Scotland,Sunshine,1994,May,203.8
Scotland,Sunshine,1994,June,141.1
Scotland,Sunshine,1994,July,147.8
Scotland,Sunshine,1994,Aug,130.3
Scotland,Sunshine,1994,Sep,105.6
Scotland,Sunshine,1994,Oct,71.7
Scotland,Sunshine,1994,Nov,35.1
Scotland,Sunshine,1994,Dec,28.5
Scotland,Sunshine,1994,Win,105.5
Scotland,Sunshine,1995,Jan,32.2
Scotland,Sunshine,1995,Feb,60.5
Scotland,Sunshine,1995,March,92.7
Scotland,Sunshine,1995,Apr,120.2
Scotland,Sunshine,1995,May,164.9
Scotland,Sunshine,1995,June,212.4
Scotland,Sunshine,1995,July,181.2
Scotland,Sunshine,1995,Aug,218.4
Scotland,Sunshine,1995,Sep,95.7
Scotland,Sunshine,1995,Oct,75.6
Scotland,Sunshine,1995,Nov,41.7
